Order Line;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Product ID;Sales;Quantity;Discount;Profit
9063;CA-2021-101623;28/02/2021;06/03/2021;Standard Class;RR-19525;OFF-FA-10003495;36.48;6;0;18.24
9064;US-2019-151015;14/10/2019;20/10/2019;Standard Class;BD-11500;OFF-PA-10002581;322.192;13;0.2;100.685
9065;US-2019-151015;14/10/2019;20/10/2019;Standard Class;BD-11500;OFF-BI-10000343;2.946;3;0.8;-48.609
9066;US-2019-151015;14/10/2019;20/10/2019;Standard Class;BD-11500;OFF-PA-10001184;19.136;4;0.2;69.368
9067;CA-2022-152968;26/05/2022;30/05/2022;Standard Class;BM-11785;TEC-AC-10000521;23.08;2;0;6.924
9068;CA-2021-150077;04/02/2021;10/02/2021;Standard Class;MS-17365;TEC-PH-10002890;90.48;2;0;235.248
9069;CA-2021-106278;02/09/2021;05/09/2021;Second Class;BM-11140;FUR-CH-10003061;215.976;3;0.2;-26.997
9070;CA-2021-106278;02/09/2021;05/09/2021;Second Class;BM-11140;OFF-EN-10003567;65.94;3;0;309.918
9071;CA-2022-147550;04/12/2022;05/12/2022;First Class;KE-16420;FUR-FU-10001918;11.352;3;0.2;26.961
9072;CA-2020-136105;12/06/2020;16/06/2020;Standard Class;SZ-20035;OFF-ST-10002444;24.56;2;0;68.768
9073;CA-2021-142524;04/09/2021;08/09/2021;Standard Class;MB-18085;OFF-EN-10003286;16.56;2;0;77.832
9074;CA-2021-142524;04/09/2021;08/09/2021;Standard Class;MB-18085;TEC-AC-10000109;279.95;5;0;67.188
9075;CA-2019-136336;21/04/2019;26/04/2019;Standard Class;DB-13555;OFF-ST-10002574;828.84;6;0;0
9076;US-2020-136259;05/11/2020;08/11/2020;First Class;CB-12415;OFF-BI-10000773;7.218;3;0.7;-55.338
9077;US-2020-136259;05/11/2020;08/11/2020;First Class;CB-12415;OFF-SU-10004661;27.2;4;0.2;2.04
9078;US-2019-124625;03/11/2019;07/11/2019;Standard Class;SP-20650;TEC-AC-10003280;89.97;3;0;188.937
9079;CA-2021-108105;16/02/2021;23/02/2021;Standard Class;GW-14605;FUR-FU-10003773;318.08;4;0;349.888
9080;CA-2021-108105;16/02/2021;23/02/2021;Standard Class;GW-14605;OFF-BI-10002412;5.8;1;0;2.61
9081;CA-2022-166898;11/09/2022;13/09/2022;Second Class;KH-16630;TEC-PH-10002564;143.952;6;0.2;17.994
9082;CA-2022-166898;11/09/2022;13/09/2022;Second Class;KH-16630;OFF-PA-10002262;19.44;3;0;93.312
9083;CA-2022-169005;02/11/2022;06/11/2022;Standard Class;BG-11035;OFF-AR-10000246;5.56;2;0;14.456
9084;CA-2020-104038;06/02/2020;08/02/2020;First Class;LO-17170;OFF-ST-10002554;146.73;3;0;29.346
9085;CA-2020-104038;06/02/2020;08/02/2020;First Class;LO-17170;OFF-PA-10002751;29.9;5;0;13.455
9086;CA-2021-126102;10/09/2021;12/09/2021;Second Class;DV-13465;OFF-BI-10004318;276.784;2;0.2;899.548
9087;CA-2021-143406;26/09/2021;30/09/2021;Standard Class;LR-17035;OFF-AP-10001564;93.032;2;0.8;-2.511.864
9088;CA-2021-143406;26/09/2021;30/09/2021;Standard Class;LR-17035;FUR-CH-10000513;454.965;5;0.3;-1.364.895
9089;CA-2020-150308;15/12/2020;20/12/2020;Standard Class;RR-19525;TEC-PH-10001433;246.168;3;0.2;215.397
9090;CA-2021-131093;17/09/2021;20/09/2021;Second Class;TS-21610;OFF-ST-10002790;295.4;5;0.2;-627.725
9091;US-2022-148831;13/10/2022;15/10/2022;First Class;AH-10210;OFF-ST-10002974;348.56;8;0;104.568
9092;CA-2020-162950;28/06/2020;03/07/2020;Second Class;DW-13585;OFF-PA-10003177;15.552;3;0.2;54.432
9093;CA-2020-162950;28/06/2020;03/07/2020;Second Class;DW-13585;FUR-BO-10001918;482.94;6;0.5;-3.766.932
9094;US-2020-132836;01/06/2020;05/06/2020;Standard Class;AJ-10945;TEC-PH-10001299;299.98;2;0;839.944
9095;US-2020-132836;01/06/2020;05/06/2020;Standard Class;AJ-10945;OFF-BI-10004224;403.68;6;0;181.656
9096;US-2020-132836;01/06/2020;05/06/2020;Standard Class;AJ-10945;TEC-PH-10001300;41.9;2;0;11.732
9097;US-2020-132836;01/06/2020;05/06/2020;Standard Class;AJ-10945;OFF-LA-10004178;28.91;7;0;132.986
9098;US-2019-158365;12/04/2019;17/04/2019;Standard Class;SV-20785;OFF-PA-10000289;32.4;5;0;15.552
9099;CA-2022-152933;12/10/2022;16/10/2022;Standard Class;MG-17650;TEC-PH-10002085;369.544;7;0.2;277.158
9100;CA-2022-152933;12/10/2022;16/10/2022;Standard Class;MG-17650;OFF-PA-10001934;10.368;2;0.2;37.584
9101;CA-2022-152933;12/10/2022;16/10/2022;Standard Class;MG-17650;TEC-AC-10003033;791.88;3;0.2;1.286.805
9102;CA-2020-163181;07/11/2020;12/11/2020;Standard Class;AB-10105;OFF-AR-10001683;23.64;3;0.2;5.319
9103;CA-2020-163181;07/11/2020;12/11/2020;Standard Class;AB-10105;OFF-ST-10001713;84.784;2;0.2;-169.568
9104;CA-2020-163181;07/11/2020;12/11/2020;Standard Class;AB-10105;FUR-FU-10000193;64.96;5;0.6;-84.448
9105;CA-2020-163181;07/11/2020;12/11/2020;Standard Class;AB-10105;OFF-BI-10000474;32.06;10;0.8;-51.296
9106;CA-2020-163181;07/11/2020;12/11/2020;Standard Class;AB-10105;OFF-ST-10000129;177.648;2;0.2;-288.678
9107;CA-2020-163181;07/11/2020;12/11/2020;Standard Class;AB-10105;TEC-MA-10001016;287.91;3;0.4;335.895
9108;CA-2020-132941;25/05/2020;28/05/2020;First Class;MM-18280;OFF-SU-10002557;22.368;2;0.2;16.776
9109;CA-2020-132941;25/05/2020;28/05/2020;First Class;MM-18280;OFF-PA-10002160;32.368;7;0.2;117.334
9110;CA-2020-132941;25/05/2020;28/05/2020;First Class;MM-18280;TEC-AC-10003095;207.984;2;0.2;363.972
9111;CA-2019-132010;13/10/2019;15/10/2019;First Class;MA-17995;OFF-EN-10003160;36.4;5;0;17.472
9112;CA-2019-132010;13/10/2019;15/10/2019;First Class;MA-17995;TEC-AC-10001542;22.96;2;0;43.624
9113;CA-2019-132010;13/10/2019;15/10/2019;First Class;MA-17995;OFF-ST-10003641;315.2;4;0;6.304
9114;CA-2019-132010;13/10/2019;15/10/2019;First Class;MA-17995;OFF-BI-10002432;15.18;3;0;71.346
9115;CA-2021-135461;07/02/2021;10/02/2021;Second Class;EB-13975;TEC-PH-10004094;623.96;5;0.2;389.975
9116;CA-2022-153045;19/01/2022;24/01/2022;Second Class;NS-18505;TEC-PH-10001817;429.6;2;0.4;-93.08
9117;CA-2022-153045;19/01/2022;24/01/2022;Second Class;NS-18505;FUR-FU-10002759;31.968;2;0.2;63.936
9118;CA-2022-153045;19/01/2022;24/01/2022;Second Class;NS-18505;FUR-CH-10000309;887.271;3;0.3;-633.765
9119;CA-2022-153045;19/01/2022;24/01/2022;Second Class;NS-18505;OFF-PA-10003673;21.696;4;0.2;70.512
9120;US-2021-155971;06/06/2021;12/06/2021;Standard Class;RB-19795;OFF-LA-10000452;22.05;7;0;10.584
9121;US-2021-155971;06/06/2021;12/06/2021;Standard Class;RB-19795;OFF-PA-10000210;99.9;5;0;46.953
9122;CA-2022-122007;18/03/2022;20/03/2022;Second Class;JK-15325;OFF-AP-10000358;90.86;7;0;263.494
9123;CA-2022-162250;24/11/2022;24/11/2022;Same Day;PR-18880;OFF-PA-10002137;7.78;1;0;3.501
9124;US-2021-158288;26/11/2021;28/11/2021;Second Class;EH-13945;OFF-BI-10003364;78.759;9;0.7;-577.566
9125;CA-2021-128916;18/08/2021;20/08/2021;Second Class;MA-17560;FUR-FU-10001940;9.552;3;0.6;-38.208
9126;CA-2021-128916;18/08/2021;20/08/2021;Second Class;MA-17560;FUR-FU-10000320;5.344;4;0.6;-21.376
9127;CA-2020-157028;28/11/2020;03/12/2020;Standard Class;MA-17995;OFF-AR-10004441;8.28;2;0;34.776
9128;CA-2022-112473;25/05/2022;01/06/2022;Standard Class;JL-15505;OFF-ST-10002182;50.136;3;0.2;-112.806
9129;US-2022-147655;04/09/2022;05/09/2022;First Class;AS-10045;OFF-BI-10002931;88.074;7;0.7;-58.716
9130;CA-2021-130911;24/03/2021;26/03/2021;Second Class;DC-12850;FUR-BO-10004357;301.47;3;0.5;-241.176
9131;CA-2021-130911;24/03/2021;26/03/2021;Second Class;DC-12850;OFF-AR-10000475;18.656;2;0.2;16.324
9132;CA-2022-100055;28/05/2022;01/06/2022;Standard Class;MD-17860;FUR-FU-10001473;27.46;2;0;98.856
9133;CA-2022-100055;28/05/2022;01/06/2022;Standard Class;MD-17860;OFF-AP-10001469;125.13;3;0;362.877
9134;CA-2020-157805;31/08/2020;04/09/2020;Standard Class;RH-19510;TEC-PH-10004447;555.96;5;0.2;41.697
9135;CA-2021-124254;12/04/2021;17/04/2021;Standard Class;TB-21175;OFF-ST-10001469;129.552;3;0.2;-226.716
9136;CA-2021-124254;12/04/2021;17/04/2021;Standard Class;TB-21175;OFF-ST-10000060;51.984;1;0.2;-51.984
9137;CA-2021-124254;12/04/2021;17/04/2021;Standard Class;TB-21175;OFF-PA-10000807;10.272;3;0.2;34.668
9138;CA-2019-123400;02/02/2019;09/02/2019;Standard Class;EB-13930;OFF-BI-10000666;18.336;2;0.7;-12.224
9139;CA-2019-123400;02/02/2019;09/02/2019;Standard Class;EB-13930;TEC-PH-10002890;180.96;5;0.2;13.572
9140;CA-2019-106971;02/09/2019;08/09/2019;Standard Class;BM-11785;TEC-AC-10000844;475.944;7;0.2;951.888
9141;CA-2022-123029;30/09/2022;02/10/2022;Second Class;BT-11530;TEC-AC-10002402;159.98;2;0;47.994
9142;CA-2021-139409;05/09/2021;07/09/2021;First Class;FW-14395;TEC-PH-10003988;43.6;4;0;12.208
9143;US-2022-166688;20/05/2022;26/05/2022;Standard Class;RD-19480;OFF-BI-10004040;8.288;2;0.2;30.044
9144;US-2022-166688;20/05/2022;26/05/2022;Standard Class;RD-19480;TEC-PH-10004094;1.123.128;9;0.2;701.955
9145;US-2022-166688;20/05/2022;26/05/2022;Standard Class;RD-19480;OFF-AP-10000358;64.9;5;0;18.821
9146;CA-2020-126970;20/09/2020;24/09/2020;Standard Class;TP-21130;OFF-BI-10000138;2.808;3;0.8;-44.928
9147;US-2021-165505;23/01/2021;27/01/2021;Standard Class;CB-12535;TEC-AC-10002926;99.98;2;0;429.914
9148;US-2021-165505;23/01/2021;27/01/2021;Standard Class;CB-12535;OFF-AR-10003477;8.04;6;0;27.336
9149;US-2021-165505;23/01/2021;27/01/2021;Standard Class;CB-12535;OFF-ST-10001526;1564.29;13;0;4.067.154
9150;US-2019-157070;01/06/2019;06/06/2019;Standard Class;QJ-19255;OFF-BI-10001765;138.56;4;0;665.088
9151;US-2019-157070;01/06/2019;06/06/2019;Standard Class;QJ-19255;OFF-AP-10004859;65.52;5;0.1;12.376
9152;US-2020-106873;24/09/2020;29/09/2020;Second Class;KM-16720;OFF-AR-10003179;14.576;2;0.2;23.686
9153;US-2020-106873;24/09/2020;29/09/2020;Second Class;KM-16720;TEC-AC-10002345;23.2;2;0.2;1.45
9154;US-2020-106873;24/09/2020;29/09/2020;Second Class;KM-16720;OFF-AR-10001246;16.464;7;0.2;18.522
9155;CA-2021-132990;01/08/2021;03/08/2021;Second Class;KM-16660;FUR-FU-10004864;19.312;2;0.2;31.382
9156;CA-2019-102645;23/01/2019;28/01/2019;Standard Class;IM-15055;OFF-PA-10001804;40.08;6;0;192.384
9157;CA-2019-134215;04/08/2019;08/08/2019;Standard Class;ML-17395;OFF-AP-10001271;101.96;2;0;275.292
9158;CA-2019-134215;04/08/2019;08/08/2019;Standard Class;ML-17395;OFF-PA-10004353;259.74;13;0;1.246.752
9159;CA-2019-134215;04/08/2019;08/08/2019;Standard Class;ML-17395;TEC-AC-10002473;255.42;9;0;1.047.222
9160;CA-2021-118934;09/08/2021;14/08/2021;Standard Class;GH-14410;OFF-BI-10003314;4.338;3;0.7;-30.366
9161;CA-2021-118934;09/08/2021;14/08/2021;Standard Class;GH-14410;OFF-BI-10004465;11.88;5;0.7;-7.92
9162;CA-2021-160108;08/12/2021;12/12/2021;Standard Class;AG-10900;FUR-BO-10003450;405.86;7;0;324.688
9163;CA-2021-160108;08/12/2021;12/12/2021;Standard Class;AG-10900;FUR-CH-10002335;680.01;3;0;1.768.026
9164;CA-2020-164007;08/06/2020;12/06/2020;Standard Class;MG-17695;TEC-AC-10003433;2.376;3;0.2;0.7425
9165;CA-2020-164007;08/06/2020;12/06/2020;Standard Class;MG-17695;OFF-AP-10003849;143.128;2;0.8;-393.602
9166;CA-2021-100300;24/06/2021;26/06/2021;Second Class;MJ-17740;TEC-MA-10000984;4476.8;4;0.2;503.64
9167;CA-2021-100300;24/06/2021;26/06/2021;Second Class;MJ-17740;OFF-PA-10000418;104.85;1;0;50.328
9168;CA-2021-100300;24/06/2021;26/06/2021;Second Class;MJ-17740;OFF-AP-10001242;241.44;3;0;72.432
9169;CA-2021-140571;15/03/2021;19/03/2021;Standard Class;SJ-20125;OFF-PA-10001954;319.76;14;0;1.470.896
9170;CA-2021-140571;15/03/2021;19/03/2021;Standard Class;SJ-20125;OFF-PA-10001954;45.68;2;0;210.128
9171;US-2021-155768;01/12/2021;01/12/2021;Same Day;LB-16795;FUR-FU-10000448;31.96;2;0;1.598
9172;US-2021-155768;01/12/2021;01/12/2021;Same Day;LB-16795;OFF-PA-10001357;47.9;1;0;22.992
9173;US-2021-155768;01/12/2021;01/12/2021;Same Day;LB-16795;OFF-ST-10002292;1112.94;3;0;222.588
9174;US-2021-155768;01/12/2021;01/12/2021;Same Day;LB-16795;OFF-EN-10001219;22.92;3;0;112.308
9175;CA-2022-119424;12/06/2022;14/06/2022;Second Class;SB-20235;TEC-PH-10002564;71.976;3;0.2;8.997
9176;CA-2022-119424;12/06/2022;14/06/2022;Second Class;SB-20235;OFF-PA-10001639;19.44;3;0;93.312
9177;CA-2021-118178;19/03/2021;24/03/2021;Standard Class;CC-12610;OFF-BI-10001153;31.086;3;0.7;-20.724
9178;CA-2021-166618;14/11/2021;18/11/2021;Standard Class;DP-13000;TEC-PH-10003356;13.98;2;0;39.144
9179;CA-2021-166618;14/11/2021;18/11/2021;Standard Class;DP-13000;OFF-AR-10001725;23.65;1;0;6.149
9180;CA-2022-156776;07/08/2022;11/08/2022;Standard Class;JL-15505;TEC-PH-10002415;707.88;3;0.2;442.425
9181;CA-2022-156776;07/08/2022;11/08/2022;Standard Class;JL-15505;OFF-BI-10003355;11.952;3;0.2;41.832
9182;CA-2022-156776;07/08/2022;11/08/2022;Standard Class;JL-15505;OFF-BI-10000216;31.128;3;0.2;11.673
9183;CA-2022-156776;07/08/2022;11/08/2022;Standard Class;JL-15505;TEC-AC-10004803;55.76;4;0;78.064
9184;CA-2022-156776;07/08/2022;11/08/2022;Standard Class;JL-15505;OFF-PA-10001970;24.56;2;0;115.432
9185;CA-2022-156776;07/08/2022;11/08/2022;Standard Class;JL-15505;FUR-FU-10004848;51.75;1;0;15.525
9186;CA-2022-156776;07/08/2022;11/08/2022;Standard Class;JL-15505;FUR-CH-10002317;207.184;1;0.2;25.898
9187;CA-2022-156776;07/08/2022;11/08/2022;Standard Class;JL-15505;OFF-AP-10002534;1473.1;5;0;412.468
9188;US-2020-130512;21/08/2020;25/08/2020;Standard Class;SM-20320;OFF-SU-10001935;3.488;2;0.2;-0.6976
9189;US-2020-130512;21/08/2020;25/08/2020;Standard Class;SM-20320;TEC-AC-10000290;21.728;4;0.2;38.024
9190;US-2020-130512;21/08/2020;25/08/2020;Standard Class;SM-20320;OFF-ST-10002574;663.072;6;0.2;-165.768
9191;US-2020-130512;21/08/2020;25/08/2020;Standard Class;SM-20320;OFF-BI-10004519;99.588;2;0.7;-82.99
9192;US-2020-130512;21/08/2020;25/08/2020;Standard Class;SM-20320;OFF-PA-10003625;49.568;2;0.2;15.49
9193;CA-2020-141810;02/11/2020;07/11/2020;Standard Class;BB-10990;OFF-BI-10001524;29.372;7;0.8;-469.952
9194;CA-2020-141810;02/11/2020;07/11/2020;Standard Class;BB-10990;TEC-PH-10002200;344.704;2;0.2;387.792
9195;CA-2019-146843;30/11/2019;06/12/2019;Standard Class;PB-19150;OFF-SU-10001664;47.992;7;0.2;35.994
9196;CA-2019-146843;30/11/2019;06/12/2019;Standard Class;PB-19150;TEC-AC-10002550;102.24;4;0.2;-16.614
9197;CA-2019-103310;10/05/2019;15/05/2019;Standard Class;GM-14680;OFF-PA-10004353;39.96;2;0;191.808
9198;CA-2019-103310;10/05/2019;15/05/2019;Standard Class;GM-14680;TEC-PH-10001817;1432;5;0.2;125.3
9199;CA-2019-103310;10/05/2019;15/05/2019;Standard Class;GM-14680;OFF-SU-10004737;41.04;6;0;110.808
9200;CA-2019-103310;10/05/2019;15/05/2019;Standard Class;GM-14680;FUR-CH-10002320;256.784;1;0.2;32.098
9201;CA-2021-152688;17/10/2021;20/10/2021;First Class;NR-18550;FUR-BO-10001337;120.98;1;0;12.098
9202;CA-2021-152688;17/10/2021;20/10/2021;First Class;NR-18550;OFF-BI-10004584;315.98;1;0;1.485.106
9203;CA-2021-153836;30/10/2021;03/11/2021;Standard Class;EH-13765;OFF-BI-10004817;28.752;3;0.2;100.632
9204;CA-2021-153836;30/10/2021;03/11/2021;Standard Class;EH-13765;OFF-AR-10004602;114.95;5;0;32.186
9205;CA-2021-104689;01/12/2021;05/12/2021;Standard Class;FH-14365;OFF-AR-10001149;23.04;8;0;6.912
9206;CA-2021-146423;21/04/2021;21/04/2021;Same Day;BT-11680;OFF-AR-10004817;15.48;3;0;44.892
9207;CA-2021-146423;21/04/2021;21/04/2021;Same Day;BT-11680;OFF-PA-10003797;51.84;8;0;248.832
9208;CA-2022-140781;03/08/2022;07/08/2022;Standard Class;AB-10105;TEC-AC-10000682;39.816;3;0.2;74.655
9209;CA-2022-141747;03/08/2022;08/08/2022;Second Class;SC-20230;OFF-ST-10003996;16.06;1;0;41.756
9210;CA-2022-142776;11/12/2022;14/12/2022;Second Class;RS-19870;OFF-EN-10003160;7.28;1;0;34.944
9211;CA-2022-142776;11/12/2022;14/12/2022;Second Class;RS-19870;OFF-BI-10002012;5.4;3;0;2.592
9212;CA-2020-167479;14/03/2020;19/03/2020;Standard Class;AI-10855;OFF-PA-10002105;19.44;3;0;93.312
9213;CA-2019-144071;08/12/2019;15/12/2019;Standard Class;DJ-13420;FUR-FU-10000397;39.88;2;0;111.664
9214;CA-2019-144071;08/12/2019;15/12/2019;Standard Class;DJ-13420;FUR-FU-10000758;79.44;3;0;285.984
9215;US-2022-120908;30/09/2022;02/10/2022;First Class;BF-10975;OFF-LA-10004677;20.664;7;0.2;69.741
9216;CA-2021-152646;21/11/2021;26/11/2021;Standard Class;TH-21235;OFF-PA-10004451;32.4;5;0;15.552
9217;CA-2022-103765;24/11/2022;30/11/2022;Standard Class;JG-15310;OFF-AP-10002311;13.762;1;0.8;-247.716
9218;US-2022-118157;14/11/2022;17/11/2022;First Class;AW-10930;OFF-EN-10004459;15.28;2;0;74.872
9219;US-2020-164238;16/08/2020;20/08/2020;Standard Class;JW-15955;OFF-ST-10002352;44.688;7;0.2;33.516
9220;US-2020-164238;16/08/2020;20/08/2020;Standard Class;JW-15955;FUR-BO-10000780;301.47;3;0.5;-2.049.996
9221;CA-2022-103212;13/10/2022;14/10/2022;First Class;MH-18025;OFF-LA-10000248;11.07;3;0;52.029
9222;CA-2022-103212;13/10/2022;14/10/2022;First Class;MH-18025;FUR-TA-10003473;1504.52;4;0;3.460.396
9223;CA-2022-103212;13/10/2022;14/10/2022;First Class;MH-18025;OFF-PA-10004355;25.92;4;0;124.416
9224;CA-2022-121160;04/11/2022;04/11/2022;Same Day;FM-14290;OFF-BI-10001308;7.536;6;0.8;-13.188
9225;CA-2022-121160;04/11/2022;04/11/2022;Same Day;FM-14290;OFF-BI-10003094;1.408;2;0.8;-23.232
9226;CA-2022-121160;04/11/2022;04/11/2022;Same Day;FM-14290;OFF-BI-10004040;4.144;4;0.8;-64.232
9227;CA-2022-121160;04/11/2022;04/11/2022;Same Day;FM-14290;OFF-ST-10002485;52.752;3;0.2;-125.286
9228;CA-2022-140515;19/03/2022;24/03/2022;Standard Class;GZ-14545;OFF-AP-10001205;381.36;7;0;1.067.808
9229;CA-2019-153619;03/11/2019;03/11/2019;Same Day;TC-21535;OFF-AR-10001868;6.72;4;0;3.36
9230;CA-2022-133718;23/07/2022;26/07/2022;First Class;TB-21520;OFF-BI-10003429;15.192;3;0.2;55.071
9231;CA-2022-133718;23/07/2022;26/07/2022;First Class;TB-21520;OFF-PA-10002689;58.32;9;0;279.936
9232;CA-2019-148383;27/12/2019;31/12/2019;Standard Class;RP-19390;OFF-BI-10003650;946.764;6;0.7;-6.942.936
9233;CA-2021-126732;02/09/2021;06/09/2021;Standard Class;LR-16915;FUR-FU-10001889;94.68;9;0;312.444
9234;CA-2021-126732;02/09/2021;06/09/2021;Standard Class;LR-16915;OFF-ST-10000321;23.67;3;0;0.9468
9235;CA-2021-126732;02/09/2021;06/09/2021;Standard Class;LR-16915;TEC-PH-10001530;1.091.168;4;0.2;68.198
9236;CA-2021-126732;02/09/2021;06/09/2021;Standard Class;LR-16915;OFF-AR-10004752;18.69;7;0;52.332
9237;CA-2021-126732;02/09/2021;06/09/2021;Standard Class;LR-16915;FUR-TA-10001539;568.728;3;0.2;284.364
9238;CA-2021-126732;02/09/2021;06/09/2021;Standard Class;LR-16915;OFF-BI-10001553;7.312;1;0.2;25.592
9239;CA-2022-138156;11/02/2022;14/02/2022;First Class;MM-17260;FUR-FU-10003601;147.568;2;0.2;-36.892
9240;CA-2022-110310;27/10/2022;02/11/2022;Standard Class;NB-18655;OFF-PA-10001685;56.784;7;0.2;205.842
9241;CA-2022-110310;27/10/2022;02/11/2022;Standard Class;NB-18655;OFF-BI-10001097;5.607;3;0.7;-39.249
9242;CA-2022-110310;27/10/2022;02/11/2022;Standard Class;NB-18655;OFF-AR-10001662;6.576;3;0.2;0.5754
9243;CA-2019-113271;09/07/2019;14/07/2019;Standard Class;DS-13030;OFF-BI-10002609;14.304;6;0.2;46.488
9244;CA-2019-113271;09/07/2019;14/07/2019;Standard Class;DS-13030;FUR-BO-10004218;119.833;1;0.15;7.049
9245;CA-2019-113271;09/07/2019;14/07/2019;Standard Class;DS-13030;OFF-AR-10003251;5.56;2;0;2.224
9246;CA-2019-113271;09/07/2019;14/07/2019;Standard Class;DS-13030;OFF-PA-10002365;32.4;5;0;15.552
9247;CA-2022-130106;22/05/2022;26/05/2022;Standard Class;VF-21715;OFF-AR-10003651;9.84;3;0;28.536
9248;CA-2022-130106;22/05/2022;26/05/2022;Standard Class;VF-21715;OFF-AR-10003732;2.78;1;0;0.7228
9249;CA-2021-127761;10/11/2021;14/11/2021;Standard Class;SW-20275;OFF-BI-10002557;3.64;1;0.2;1.365
9250;CA-2021-127761;10/11/2021;14/11/2021;Standard Class;SW-20275;TEC-PH-10003691;881.93;7;0;2.204.825
9251;CA-2021-105354;02/12/2021;06/12/2021;Standard Class;PW-19030;OFF-BI-10001107;115.84;8;0;544.448
9252;CA-2022-155712;02/03/2022;08/03/2022;Standard Class;KD-16615;OFF-BI-10004224;107.648;2;0.2;33.64
9253;CA-2022-102309;23/09/2022;25/09/2022;Second Class;DO-13645;TEC-AC-10001114;199.95;5;0;63.984
9254;CA-2022-102309;23/09/2022;25/09/2022;Second Class;DO-13645;OFF-PA-10002005;12.96;2;0;62.208
9255;CA-2019-168368;11/02/2019;15/02/2019;Second Class;GA-14725;FUR-CH-10001146;60.89;1;0;152.225
9256;CA-2019-168368;11/02/2019;15/02/2019;Second Class;GA-14725;OFF-LA-10004853;14.94;3;0;68.724
9257;CA-2019-168368;11/02/2019;15/02/2019;Second Class;GA-14725;OFF-BI-10004728;9.64;2;0;44.344
9258;CA-2019-168368;11/02/2019;15/02/2019;Second Class;GA-14725;FUR-FU-10002298;332.94;3;0;532.704
9259;CA-2019-168368;11/02/2019;15/02/2019;Second Class;GA-14725;OFF-BI-10004654;51.9;3;0;24.393
9260;CA-2019-168368;11/02/2019;15/02/2019;Second Class;GA-14725;OFF-ST-10002583;64.96;2;0;25.984
9261;CA-2022-167976;11/11/2022;14/11/2022;Second Class;JL-15505;OFF-SU-10004661;25.5;3;0;6.63
9262;CA-2022-111388;02/09/2022;02/09/2022;Same Day;SU-20665;FUR-CH-10003061;215.976;3;0.2;-26.997
9263;CA-2020-124499;09/10/2020;13/10/2020;Standard Class;FM-14380;FUR-CH-10000513;389.97;3;0;350.973
9264;CA-2020-124499;09/10/2020;13/10/2020;Standard Class;FM-14380;OFF-AP-10002191;269.91;5;0.1;53.982
9265;US-2022-128118;24/11/2022;01/12/2022;Standard Class;MY-17380;OFF-BI-10000216;11.673;3;0.7;-7.782
9266;US-2022-128118;24/11/2022;01/12/2022;Standard Class;MY-17380;OFF-EN-10003448;64.848;7;0.2;24.318
9267;CA-2019-125759;08/02/2019;09/02/2019;First Class;NM-18445;FUR-FU-10002111;14.56;2;0;55.328
9268;CA-2020-151869;25/09/2020;25/09/2020;Same Day;CS-11950;FUR-CH-10001545;102.582;1;0.1;68.388
9269;CA-2020-151869;25/09/2020;25/09/2020;Same Day;CS-11950;OFF-PA-10002947;20.04;3;0;96.192
9270;US-2022-102183;21/08/2022;28/08/2022;Standard Class;PK-19075;OFF-BI-10003476;32.088;7;0.2;112.308
9271;US-2022-102183;21/08/2022;28/08/2022;Standard Class;PK-19075;OFF-BI-10001359;4.305.552;6;0.2;14.531.238
9272;CA-2021-100510;12/05/2021;17/05/2021;Standard Class;HM-14860;FUR-FU-10000320;10.02;3;0;44.088
9273;CA-2021-100510;12/05/2021;17/05/2021;Standard Class;HM-14860;TEC-PH-10001835;631.96;4;0;3.033.408
9274;CA-2022-146983;02/09/2022;06/09/2022;Standard Class;AH-10210;OFF-BI-10003650;1577.94;3;0;7.574.112
9275;US-2019-134054;10/10/2019;10/10/2019;Same Day;FC-14335;OFF-AR-10000937;255.85;7;0;112.574
9276;CA-2021-113236;26/05/2021;29/05/2021;Second Class;CP-12085;OFF-ST-10000532;184.704;6;0.2;138.528
9277;CA-2021-113236;26/05/2021;29/05/2021;Second Class;CP-12085;TEC-AC-10001267;47.92;2;0.2;11.98
9278;CA-2022-122539;01/12/2022;05/12/2022;Standard Class;SC-20305;OFF-LA-10004853;15.936;4;0.2;51.792
9279;CA-2022-122539;01/12/2022;05/12/2022;Standard Class;SC-20305;OFF-BI-10001759;8.001;7;0.7;-56.007
9280;CA-2022-122539;01/12/2022;05/12/2022;Standard Class;SC-20305;FUR-CH-10003379;398.972;2;0.3;-28.498
9281;CA-2021-166772;20/09/2021;24/09/2021;Standard Class;HJ-14875;FUR-BO-10002853;163.88;2;0;40.97
9282;US-2022-152898;11/09/2022;15/09/2022;Standard Class;CB-12025;OFF-AP-10000027;67.9;5;0;20.37
9283;CA-2021-160486;30/12/2021;04/01/2022;Standard Class;EH-14185;OFF-PA-10002421;72.224;4;0.2;252.784
